Date,GOOGL_Open,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_Volume,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Volume,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_Volume,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Volume,SMA_50_GOOGL_Close,SMA_200_GOOGL_Close,SMA_50_AAPL_Close,SMA_200_AAPL_Close,SMA_50_MSFT_Close,SMA_200_MSFT_Close,SMA_50_TSLA_Close,SMA_200_TSLA_Close,SMA_50_AMZN_Close,SMA_200_AMZN_Close,RSI_GOOGL_Close,RSI_AAPL_Close,RSI_MSFT_Close,RSI_TSLA_Close,RSI_AMZN_Close,EMA_12_GOOGL_Close,EMA_26_GOOGL_Close,MACD_GOOGL_Close,MACD_Signal_GOOGL_Close,EMA_12_AAPL_Close,EMA_26_AAPL_Close,MACD_AAPL_Close,MACD_Signal_AAPL_Close,EMA_12_MSFT_Close,EMA_26_MSFT_Close,MACD_MSFT_Close,MACD_Signal_MSFT_Close,EMA_12_TSLA_Close,EMA_26_TSLA_Close,MACD_TSLA_Close,MACD_Signal_TSLA_Close,EMA_12_AMZN_Close,EMA_26_AMZN_Close,MACD_AMZN_Close,MACD_Signal_AMZN_Close
2015-01-16,25.06663160581199,25.450241231925002,25.063642183208803,25.43081283569336,49658000,23.834974890873916,23.957457457239105,23.427443841720255,23.60337257385254,314053200,38.907385911487765,39.74031599899067,38.787166124791085,39.705970764160156,35695300,12.713333129882812,12.965999603271484,12.643333435058594,12.871333122253418,54048000,14.314000129699707,14.53950023651123,14.262499809265137,14.536999702453613,69564000,,,,,,,,,,,,,,,,25.402835113747177,25.738090501689634,-0.3352553879424569,-0.28309490954645367,24.192678087602623,24.259785509057057,-0.06710742145443405,-0.013976612872771178,39.81416660550038,39.953108379734694,-0.1389417742343113,-0.07120005477291094,13.57615055811798,13.993960392470639,-0.41780983435265817,-0.2523346203648178,14.810033389152629,15.042604547900131,-0.23257115874750234,-0.1584022336863499
2015-01-20,25.54589277871002,25.687380065865817,25.37650675046371,25.404903411865234,46796000,24.01535829512517,24.26700400226109,23.716948676603216,24.21133041381836,199599600,39.75749531143722,40.058039902927185,39.13064965579883,39.83477783203125,36161900,12.924667358398438,12.941332817077637,12.469332695007324,12.795332908630371,67548000,14.629500389099121,14.668000221252441,14.319499969482422,14.472000122070312,61502000,,,,,,,,,,,,,,,,25.403153313457647,25.713409976517458,-0.3102566630598105,-0.28852726024912506,24.1955476762512,24.25619624274308,-0.06064856649188144,-0.02331100359659323,39.81733756342821,39.94434315397888,-0.12700559055066662,-0.08236116192846207,13.456024765889119,13.905173171445433,-0.44914840555631486,-0.29169737740311724,14.758028271139965,15.00033755339422,-0.2423092822542543,-0.17518364339993078
2015-01-21,25.449741858437584,25.998254313548514,25.387467609061847,25.925518035888672,46356000,24.262549780250666,24.732435014569067,24.11111754787758,24.396167755126953,194303600,39.44834948250514,39.620088712567195,39.053351546319746,39.431175231933594,39081100,12.636667251586914,13.245332717895508,12.633999824523926,13.104666709899902,62295000,14.482000350952148,15.300000190734863,14.36299991607666,14.862500190734863,201302000,,,,,,,,,,,,,,,,25.483517116908573,25.72912168461903,-0.24560456771045835,-0.27994272174139173,24.226412303770545,24.266564502919664,-0.04015219914911938,-0.026679242707098462,39.7579279739675,39.906330715308854,-0.14840274134135711,-0.09556947781104108,13.401969680352316,13.845876396516136,-0.44390671616381994,-0.3221392451552578,14.774100874154566,14.990127378382416,-0.21602650422784997,-0.18335221556551465
2015-01-22,26.05554583692189,26.84468495099309,26.001244013606097,26.767963409423828,56068000,24.55427612004538,25.04643036178159,24.43402098374896,25.030841827392578,215185600,39.82617236552211,40.47877744214634,39.568565184635,40.470191955566406,35898000,13.133333206176758,13.549332618713379,13.013333320617676,13.441332817077637,61753500,15.0,15.612500190734863,15.0,15.515999794006348,107252000,,,,,,,,,,,54.77626512852432,56.61348287821998,52.386960237678565,30.742414521263015,51.3944867150508,25.681124238833995,25.806072923493463,-0.12494868465946851,-0.24894391432500712,24.35017069202009,24.323177638065804,0.02699305395428553,-0.015944783374821664,39.867507048059636,39.94809821458719,-0.08059116652755449,-0.09257381555434377,13.408025547540827,13.815910205446617,-0.40788465790578954,-0.3392883277053642,14.888239169516378,15.029080890650857,-0.14084172113447835,-0.17485011667930742
2015-01-23,26.80433305157072,27.17199971446707,26.69074449787722,26.999624252319336,45966000,25.008579048203316,25.33148521306829,24.837103427615677,25.160011291503906,185859200,40.6676989971099,40.693458737629406,40.186829761605935,40.51313400268555,26211600,13.352666854858398,13.566666603088379,13.222000122070312,13.419333457946777,51579000,15.404000282287598,15.846500396728516,15.38599967956543,15.619500160217285,89928000,,,,,,,,,,,57.22777889357524,57.6712978280428,52.69222313728573,30.523117018697462,52.9049773185556,25.883970394754815,25.89448413303612,-0.010513738281304086,-0.20125787911626652,24.47476155347914,24.385165316098256,0.08959623738088496,0.0051634207763196615,39.96683427184824,39.989952717409295,-0.023118445561053136,-0.07868274155568565,13.40976522606482,13.786534150076259,-0.37676892401143824,-0.34678444696657906,15.00074086039344,15.07281565135948,-0.07207479096603997,-0.15429505153665393
2015-01-26,26.977207962166062,26.977207962166062,26.507410588265344,26.739070892333984,30932000,25.329249836077082,25.46732091715834,25.119918344207544,25.186725616455078,222460000,40.3585753074905,40.470206326588006,39.7059699991253,40.36716079711914,42525500,13.45533275604248,13.907999992370605,13.403332710266113,13.770000457763672,48517500,15.590999603271484,15.649999618530273,15.37600040435791,15.482999801635742,63394000,,,,,,,,,,,60.66490159471538,66.44258765006504,54.509305542789946,45.81561679590312,55.92762791660701,26.015524317459302,25.95704611520633,0.058478202252970846,-0.14931066284241906,24.58429448624467,24.44454015316172,0.13975433308294782,0.03208160323764529,40.02842296804376,40.017894056647066,0.010528911396697538,-0.06084041096520901,13.465186030941567,13.785309432127178,-0.32012340118561156,-0.3414522378103856,15.074934543661486,15.103199662491054,-0.028265118829567726,-0.1290890649952367
2015-01-27,26.474028099425308,26.542779112719522,25.948931212727185,25.96537208557129,39148000,25.03529040156139,25.048653213617563,24.280356932754334,24.304853439331055,382274800,36.88086532521266,37.09553857707577,36.15956306792647,36.63184356689453,169164000,13.628000259399414,13.868666648864746,13.553333282470703,13.732000350952148,41715000,15.3149995803833,15.51200008392334,15.131500244140625,15.337499618530273,58406000,,,,,,,,,,,58.69900700102958,55.81110721694667,36.66370504463833,43.64204662068985,59.70857188654928,26.007808589476532,25.957662853751884,0.05014573572464798,-0.10941938312900566,24.541303555950268,24.434192989174264,0.10711056677600439,0.04708739594531711,39.505872290943884,39.767075501850584,-0.2612032109067002,-0.10091297095350724,13.506234387866272,13.781360611299398,-0.2751262234331264,-0.3281870349349338,15.115329170564376,15.120555214790256,-0.005226044225880244,-0.10431646084136541
2015-01-28,26.155187263944995,26.18956277454987,25.524972103468215,25.52895736694336,35822000,26.195537266963104,26.304658727958657,25.67888641357422,25.67888641357422,585908400,36.70053293171162,36.743466918006376,35.34379669035574,35.36955642700195,84507100,13.740667343139648,13.758000373840332,13.227999687194824,13.291333198547363,47244000,15.490500450134277,15.575499534606934,15.1899995803833,15.195500373840332,61276000,,,,,,,,,,,54.00441059655087,62.830954062330385,29.17368367527139,37.92744596357623,54.67394661436641,25.934139170625276,25.92590689176607,0.008232278859207298,-0.08588905073136308,24.716316303277033,24.52639250209278,0.18992380118425345,0.07565467699310438,38.86951600418359,39.44133334815809,-0.5718173439745016,-0.19509384555770612,13.473172666432593,13.745062284428876,-0.2718896179962833,-0.31692755154720376,15.127663201837601,15.126106708053225,0.0015564937843759452,-0.08314186991621714
2015-01-29,25.55237244954538,25.666458928895864,25.08307300074713,25.56881332397461,79018000,25.903807377160213,26.54294078942319,25.734559191166447,26.47835922241211,337745600,35.14630556370081,36.16814907806329,35.02608906502921,36.073692321777344,63585300,13.404666900634766,13.732000350952148,13.100000381469727,13.680000305175781,53221500,15.236499786376953,15.640000343322754,14.966500282287598,15.58899974822998,173132000,,,,,,,,,,,53.51348199052617,62.1238286282934,25.865139333067404,44.93079573201325,58.76704161720537,25.877935194217482,25.899455516374108,-0.021520322156625582,-0.07301530501641558,24.987399829297814,24.67098262952384,0.31641719977397287,0.12380718154927808,38.4393892838134,39.19187845731507,-0.7524891735016723,-0.3065729111464994,13.504992303162314,13.740242878558277,-0.2352505753959626,-0.30059215631695557,15.198638055128736,15.16039508139965,0.03824297372908525,-0.05886490118715667
2015-01-30,25.856270616496943,27.056918138816037,25.815418341623815,26.780420303344727,121108000,26.367012339234698,26.723322972395344,26.021835404565344,26.090871810913086,334982000,35.678699213941925,35.70446223551618,34.64826679363927,34.69120407104492,78004900,13.597332954406738,13.83133316040039,13.533332824707031,13.573332786560059,45105000,17.31599998474121,17.975000381469727,17.03700065612793,17.726499557495117,477122000,,,,,,,,,,,67.03989502465319,58.434311058993174,23.414394193452324,47.005864815307305,77.75100807563231,26.016779057160136,25.96471216726082,0.05206688989931507,-0.04799886603326946,25.157164749546318,24.776159605923045,0.3810051436232733,0.17524677396407715,37.862745404925946,38.8584951694432,-0.9957497645172566,-0.4444082818206509,13.515506223685044,13.72787916803989,-0.21237294435484522,-0.2829483139245335,15.587539824723564,15.350476894443759,0.23706293027980507,0.00032066510623568467
2015-02-02,26.61950162344049,26.728109071779542,25.99177801467314,26.513885498046875,75378000,26.289072421419487,26.53848904137899,25.85036421792505,26.41823387145996,250956400,34.85434151539163,35.52412086333452,34.54521157767857,35.44683837890625,50352500,13.597999572753906,14.130000114440918,13.553333282470703,14.062666893005371,62238000,17.502500534057617,18.25,17.500499725341797,18.223499298095703,204638000,,,,,,,,,,,66.00765076994287,66.03966080346812,29.632478123697837,58.08482220097256,83.76154964175508,26.09325697114271,26.005391673244972,0.08786529789773923,-0.020826033247067725,25.35117538368688,24.897794736703556,0.45338064698332303,0.23087354856792633,37.491067400922915,38.605779851625655,-1.11471245070274,-0.5784691155970687,13.599684788195864,13.752678258778072,-0.15299347058220825,-0.2569573452560685,15.9930720513962,15.563293368788347,0.42977868260785357,0.08621226860655927
2015-02-03,26.40129308108921,26.775436508559107,26.24535849294814,26.568687438964844,47062000,26.3892677954741,26.520656583313297,26.191070055126072,26.422672271728516,207662800,35.74738929831166,36.00499653446938,35.24934580284018,35.72162628173828,52082400,14.214667320251465,14.691332817077637,14.084667205810547,14.557332992553711,72393000,18.01449966430664,18.391000747680664,18.010499954223633,18.177499771118164,124252000,,,,,,,,,,,64.84169641240106,64.89916512868209,31.887389332136962,61.88309375832778,82.52198121281737,26.166400120038425,26.047117285520518,0.11928283451790733,0.0071957403059272895,25.51602105877021,25.01074862818689,0.5052724305833216,0.2857533249710054,37.218845690279124,38.39213884644881,-1.1732931561696844,-0.6974339237115919,13.747015281173994,13.812282313131822,-0.06526703195782879,-0.21861928259642058,16.32913785443035,15.756938287479445,0.5721995669509052,0.18340972827542848
2015-02-04,26.560715515140213,26.740563586384038,26.156679755282592,26.20998764038086,33896000,26.389278337815508,26.836894420790948,26.346965871054884,26.625333786010742,280598800,36.01357946755833,36.24542694634572,35.51553928307887,35.927711486816406,41614800,14.552666664123535,14.76533317565918,14.453332901000977,14.569999694824219,49581000,17.91900062561035,18.375,17.911500930786133,18.237499237060547,83398000,,,,,,,,,,,59.23620992042816,66.95614987139315,34.129446714718895,76.93748519197901,83.87036891092359,26.173105892398798,26.05918175625091,0.11392413614788666,0.028541419474319166,25.686684555268755,25.130347528766432,0.5563370265023231,0.339870065277269,37.020209658977166,38.20958867166122,-1.189379012684057,-0.7958229415060849,13.873628267889412,13.868409526590519,0.005218741298893548,-0.17385167781735777,16.622731913296533,15.94068354300397,0.6820483702925628,0.28313745667885537
2015-02-05,26.3011549140139,26.43865694158761,26.187068444845426,26.39581298828125,33176000,26.833258936851163,26.88021081728184,26.661108296276215,26.81537437438965,168984800,36.2540276008384,36.6146771690288,35.94489752772972,36.4515266418457,36548200,14.658666610717773,15.031999588012695,14.642666816711426,14.732666969299316,52843500,18.299999237060547,18.940000534057617,18.295000076293945,18.694499969482422,144952000,,,,,,,,,,,61.630619347971624,75.50032311044657,38.44400385349534,79.3429915368675,90.12370130704663,26.20736852253456,26.084117403067975,0.12325111946658396,0.04748335947277213,25.860329142825815,25.25516433214593,0.6051648106798844,0.39292901435779204,36.932719964033865,38.07936185463785,-1.1466418906039877,-0.8659867313256655,14.005788068106321,13.9324285964208,0.07335947168552082,-0.12440944791678205,16.941465460402053,16.144669944965337,0.7967955154367168,0.3858690684304277
2015-02-06,26.454602703977706,26.913438231000676,26.33702887960002,26.597583770751953,42938000,26.833253513405378,26.88467609762597,26.482243673332857,26.58955955505371,174826400,36.6490189907678,36.74347574870933,36.19391273049021,36.417171478271484,34616600,14.800000190734863,14.893333435058594,14.433333396911621,14.490667343139648,48658500,18.743499755859375,18.79949951171875,18.550500869750977,18.714000701904297,77848000,,,,,,,,,,,60.782682390633305,74.9825909403956,34.54402360690065,73.33333150110717,89.80371607725873,26.267401637644923,26.122151948822342,0.14524968882258094,0.0670366253427339,25.97251843701472,25.354008422731695,0.6185100142830251,0.4380452143428387,36.853404812378116,37.95623664157368,-1.1028318291955657,-0.9133557508996456,14.080384879649909,13.97377961469627,0.10660526495363953,-0.07820650534269773,17.214163189863935,16.33499074177563,0.8791724480883047,0.48452974436200313
2015-02-09,26.4570912600954,26.597582719436044,26.282226192028425,26.3684139251709,30314000,26.50460361777916,26.793011545559803,26.477774219640615,26.766183853149414,155559200,36.27119861862808,36.700545176125,36.24543559773335,36.37424087524414,31381100,14.358667373657227,14.528667449951172,14.13266658782959,14.498666763305664,52086000,18.549999237060547,18.720500946044922,18.360000610351562,18.527999877929688,54492000,,,,,,,,,,,58.581849304712506,73.03661184686871,33.60459034383841,75.03429105332192,87.77943119225634,26.282941989571995,26.14039357670001,0.14254841287198516,0.08213898284858416,26.09462080872775,25.458614010170045,0.6360067985577054,0.4776375311858121,36.779687283588274,37.839051769993716,-1.0593644864054426,-0.942557498000805,14.144735938673872,14.012660144222892,0.13207579445098006,-0.03615004538396217,17.41629191110482,16.497435862972228,0.9188560481325929,0.5713950051161212
2015-02-10,26.51139343207774,26.952294279989403,26.362931454819364,26.910446166992188,47430000,26.866793027670045,27.309468747029204,26.86455852362855,27.28040313720703,248034000,36.70053438854237,36.72629412621112,36.2196652062547,36.58031463623047,29670700,14.50333309173584,14.699999809265137,14.333333015441895,14.419333457946777,80857500,18.559499740600586,18.71500015258789,18.425500869750977,18.649999618530273,45744000,,,,,,,,,,,58.739270240996476,74.54842151264913,36.23549667332419,70.72298835507462,87.13599028129232,26.379481093790485,26.197434509314245,0.18204658447623956,0.10212050317411525,26.277048859263026,25.593561352913525,0.6834875063495005,0.5188075262185499,36.74901456861015,37.74581198230755,-0.9967974136974007,-0.9534054811401241,14.186981710869704,14.042784093387624,0.14419761748207982,-8.051281075377448e-05,17.606093096862583,16.656885030050603,0.9492080668119804,0.6469576174552931
2015-02-11,26.889023189359406,26.99962231258106,26.703196289424476,26.80283546447754,38306000,27.4480849442056,27.92876773418781,27.387720922081506,27.919824600219727,294247200,36.62325449534903,36.62325449534903,36.245427512613325,36.39140701293945,38262500,14.147333145141602,14.315999984741211,13.8186674118042,14.186667442321777,146536500,18.561500549316406,18.854999542236328,18.55500030517578,18.756999969482422,55730000,,,,,,,,,,,50.355820149583415,74.56897292846662,28.545659065015798,62.146910568499166,85.59191582531571,26.444612535434647,26.242279024511525,0.2023335109231219,0.12216310472391659,26.52978358864098,25.76587714901028,0.763906439630702,0.5678273089009803,36.69399802158389,37.64548568828029,-0.9514876666964014,-0.9530219182513797,14.18693336186233,14.0534421192346,0.1334912426277306,0.0266338382769431,17.78315569265025,16.812449099638144,0.9707065930121068,0.7117074125666558
2015-02-12,26.88553669716878,27.317969096182647,26.753017673418174,27.20189094543457,48590000,28.1836397519824,28.50111502281552,28.07408935106872,28.273069381713867,297898000,36.63184510328026,37.00108337402344,36.503039836498594,37.00108337402344,33268800,12.904666900634766,13.53933334350586,12.885333061218262,13.525333404541016,234744000,18.7549991607666,18.925500869750977,18.657499313354492,18.85849952697754,55822000,,,,,,,,,,,51.99567314966551,75.50262614052812,32.5660865985441,51.42959744797517,85.58558143228859,26.561116906203868,26.313361389024344,0.24775551717952382,0.14728158721503803,26.797981402959884,25.951595092173505,0.8463863107863787,0.62353910927806,36.7412419219592,37.59775218352052,-0.8565102615613185,-0.9337195869133675,14.085148753043667,14.014322955183223,0.07082579786044363,0.035472230193643206,17.94859320562368,16.964008390552173,0.9845848150715071,0.7662828930676261
2015-02-13,27.276620110670343,27.527212778473398,27.231284653170725,27.45846176147461,47382000,28.456397996121098,28.456397996121098,28.091974276599576,28.411684036254883,217088800,37.25009879064788,37.67085647583008,37.05259981740779,37.67085647583008,40264900,13.526666641235352,13.732666969299316,13.394000053405762,13.584667205810547,92865000,18.920499801635742,19.149999618530273,18.850500106811523,19.09149932861328,69502000,,,,,,,,,,,57.10348386513535,75.94367661558867,37.277103610550704,47.28727856261052,88.82194984215892,26.699169960860907,26.398183638835473,0.30098632202543385,0.17802253417711722,27.04624334654373,26.133823902846203,0.9124194436975266,0.6813151761619534,36.88425954563164,37.60316731628419,-0.7189077706525495,-0.890757223661204,14.00815159193088,13.98249660337784,0.025654988553039715,0.03350878186552251,18.12442491685285,17.121600311890035,1.0028246049628144,0.8135912354466639
2015-02-17,27.458461146236925,27.55012789987519,27.064887428984306,27.152070999145508,39174000,28.50334709347577,28.814115414050107,28.375910436349848,28.579362869262695,252609600,38.02543682397776,38.051379890961634,37.35088739170488,37.68816375732422,33695700,13.713333129882812,13.713333129882812,13.433333396911621,13.623332977294922,59694000,18.88599967956543,18.999500274658203,18.633499145507812,18.771499633789062,73464000,,,,,,,,,,,62.90917194164177,88.85130824556683,57.67869007383974,48.409746343195344,85.60764221262,26.768847043673922,26.454027147006585,0.3148198966673377,0.20538200667516132,27.282107888500494,26.314974937395576,0.9671329511049187,0.7384787311505464,37.007937116661275,37.609463348953824,-0.6015262322925494,-0.8329110253874732,13.948948728140731,13.95589189033466,-0.006943162193929098,0.025418393053632186,18.223974873304574,17.243815076475148,0.980159796829426,0.8469049477232165
